time,strategy,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2024-05-07 09:30:00-04:00,MLTrader,SPY,sell,market,fill,1,day,0.0,1,stock,517.5599975585938,51.0,0.0
2024-05-07 09:30:00-04:00,MLTrader,SPY,sell,market,fill,1,gtc,0.0,1,stock,517.5599975585938,6.0,0.0
2024-05-09 09:30:00-04:00,MLTrader,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2024-05-09 09:30:00-04:00,MLTrader,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2024-05-09 09:30:00-04:00,MLTrader,SPY,buy,market,new,1,day,0.0,1,stock,,,
2024-05-09 09:30:00-04:00,MLTrader,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-05-09 09:30:00-04:00,MLTrader,SPY,buy,market,fill,1,gtc,0.0,1,stock,517.3800048828125,20.0,0.0
2024-05-09 09:30:00-04:00,MLTrader,SPY,buy,market,fill,1,day,0.0,1,stock,517.3800048828125,6.0,0.0
2024-05-23 09:30:00-04:00,MLTrader,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-05-23 09:30:00-04:00,MLTrader,SPY,sell,stop,canceled,1,day,0.0,1,stock,,,
2024-05-23 09:30:00-04:00,MLTrader,SPY,sell,market,new,1,day,0.0,1,stock,,,
2024-05-23 09:30:00-04:00,MLTrader,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2024-05-23 09:30:00-04:00,MLTrader,SPY,sell,market,fill,1,day,0.0,1,stock,532.9600219726562,20.0,0.0
2024-05-23 09:30:00-04:00,MLTrader,SPY,sell,market,fill,1,gtc,0.0,1,stock,532.9600219726562,13.0,0.0
2024-05-28 09:30:00-04:00,MLTrader,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2024-05-28 09:30:00-04:00,MLTrader,SPY,sell,market,fill,1,gtc,0.0,1,stock,530.27001953125,22.0,0.0
